time,entityID,position,atDestination,Activity,Language
Text:32506415190000,Text:Farda,de.nec.nle.siafu.model.Position:32.30642323574222#-22.575431573754177,BooleanType:true,Text:Walking,Text:Spanish
Text:32506415190000,Text:Postman,de.nec.nle.siafu.model.Position:33.81546436901788#-32.59396160162696,BooleanType:false,Text:Walking,Text:Russian
Text:32506415190000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Blanch,de.nec.nle.siafu.model.Position:26.086128668195684#-17.468515252999826,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Wukong,de.nec.nle.siafu.model.Position:39.028367682258924#-43.77671589622341,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Sheila,de.nec.nle.siafu.model.Position:52.437777024967744#-53.03439132503912,BooleanType:true,Text:Walking,Text:Spanish
Text:32506415520000,Text:Florante,de.nec.nle.siafu.model.Position:49.312074948810235#-51.22971345196896,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506415520000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.401491531285199#1.059370002144803,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Meena,de.nec.nle.siafu.model.Position:36.080387292860365#-21.452721228556797,BooleanType:true,Text:Walking,Text:English
Text:32506415520000,Text:Farda,de.nec.nle.siafu.model.Position:30.634162093855586#-21.50167124356559,BooleanType:true,Text:Walking,Text:Spanish
Text:32506415520000,Text:Postman,de.nec.nle.siafu.model.Position:39.01922123755964#-30.0776091873901,BooleanType:false,Text:Walking,Text:Russian
Text:32506415520000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Blanch,de.nec.nle.siafu.model.Position:26.76602679104294#-18.456449864920874,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Wukong,de.nec.nle.siafu.model.Position:38.03589935179591#-42.608313496995336,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Sheila,de.nec.nle.siafu.model.Position:52.64881983639137#-53.751624255999644,BooleanType:true,Text:Walking,Text:Spanish
Text:32506415850000,Text:Florante,de.nec.nle.siafu.model.Position:50.038742760233845#-51.05388388292948,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506415850000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.878369965556079#0.36904620926322984,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Meena,de.nec.nle.siafu.model.Position:37.07285562332336#-22.621123627784858,BooleanType:true,Text:Walking,Text:English
Text:32506415850000,Text:Farda,de.nec.nle.siafu.model.Position:29.125963451968957#-20.143754663377,BooleanType:true,Text:Walking,Text:Spanish
Text:32506415850000,Text:Postman,de.nec.nle.siafu.model.Position:34.91618437762886#-22.025441903942763,BooleanType:false,Text:Walking,Text:Russian
Text:32506415850000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Blanch,de.nec.nle.siafu.model.Position:26.50821429104294#-18.902981114920873,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Wukong,de.nec.nle.siafu.model.Position:36.73086081371716#-41.259443310460256,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Sheila,de.nec.nle.siafu.model.Position:54.227330978278005#-54.98775958618823,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416180000,Text:Florante,de.nec.nle.siafu.model.Position:49.98398505261811#-50.426884845622475,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506416180000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.597506107442712#-0.6235266209253574,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Meena,de.nec.nle.siafu.model.Position:37.518273434746995#-22.932419058745385,BooleanType:true,Text:Walking,Text:English
Text:32506416180000,Text:Farda,de.nec.nle.siafu.model.Position:27.47713981008232#-19.02940058318841,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416180000,Text:Postman,de.nec.nle.siafu.model.Position:34.92406708524461#-22.73362844124978,BooleanType:false,Text:Walking,Text:Russian
Text:32506416180000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Blanch,de.nec.nle.siafu.model.Position:25.562726272003566#-18.73596789665333,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Wukong,de.nec.nle.siafu.model.Position:35.2383222756384#-40.23532312392518,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Sheila,de.nec.nle.siafu.model.Position:52.53163233639137#-53.95459300599965,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416510000,Text:Florante,de.nec.nle.siafu.model.Position:49.616657137386596#-49.619418021008435,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506416510000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.058338296019087#-0.47460618996483284,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Meena,de.nec.nle.siafu.model.Position:37.01820322713124#-23.076701271438367,BooleanType:true,Text:Walking,Text:English
Text:32506416510000,Text:Farda,de.nec.nle.siafu.model.Position:25.875191168195684#-17.833859002999823,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416510000,Text:Postman,de.nec.nle.siafu.model.Position:36.800014888057255#-29.229318569894495,BooleanType:false,Text:Walking,Text:Russian
Text:32506416510000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Blanch,de.nec.nle.siafu.model.Position:23.679527630116922#-18.027551316464745,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Wukong,de.nec.nle.siafu.model.Position:34.7772443604069#-39.59023129931114,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Sheila,de.nec.nle.siafu.model.Position:50.648433694504746#-53.24617642581106,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416840000,Text:Florante,de.nec.nle.siafu.model.Position:49.40561432596297#-48.902185090047915,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506416840000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.104967569363957#0.40059356560972326,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Meena,de.nec.nle.siafu.model.Position:35.29906708524461#-22.08412844124978,BooleanType:true,Text:Walking,Text:English
Text:32506416840000,Text:Farda,de.nec.nle.siafu.model.Position:25.19539835677206#-17.9285010720393,BooleanType:true,Text:Walking,Text:Spanish
Text:32506416840000,Text:Postman,de.nec.nle.siafu.model.Position:39.69186852133291#-36.85281734776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506416840000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Blanch,de.nec.nle.siafu.model.Position:22.171434299653924#-17.75221141723668,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Wukong,de.nec.nle.siafu.model.Position:34.87877175659902#-39.05346615565764,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Sheila,de.nec.nle.siafu.model.Position:48.827770156425984#-52.79036873927598,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417170000,Text:Florante,de.nec.nle.siafu.model.Position:51.28881296784961#-49.6106016702365,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506417170000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.667327154132451#1.086279140223759,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Meena,de.nec.nle.siafu.model.Position:34.61916896239735#-21.096193829328733,BooleanType:true,Text:Walking,Text:English
Text:32506417170000,Text:Farda,de.nec.nle.siafu.model.Position:24.781300752964185#-18.28479842838579,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417170000,Text:Postman,de.nec.nle.siafu.model.Position:34.56609623755964#-37.79042168739009,BooleanType:false,Text:Walking,Text:Russian
Text:32506417170000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Blanch,de.nec.nle.siafu.model.Position:21.054001072998794#-17.161167911662123,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Wukong,de.nec.nle.siafu.model.Position:36.73853289848566#-39.80247648584623,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Sheila,de.nec.nle.siafu.model.Position:48.257387448810235#-53.05643220196897,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417500000,Text:Florante,de.nec.nle.siafu.model.Position:52.39846879831262#-50.576035319464566,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506417500000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.8781242389009485#1.163058464837789,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Meena,de.nec.nle.siafu.model.Position:35.033266566205235#-20.73989647298224,BooleanType:true,Text:Walking,Text:English
Text:32506417500000,Text:Farda,de.nec.nle.siafu.model.Position:26.500436894850814#-19.27737125857438,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417500000,Text:Postman,de.nec.nle.siafu.model.Position:34.58890186901788#-31.254367851626956,BooleanType:false,Text:Walking,Text:Russian
Text:32506417500000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Blanch,de.nec.nle.siafu.model.Position:22.077684299653924#-17.91458641723668,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Wukong,de.nec.nle.siafu.model.Position:38.09822383275653#-40.695769028727796,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Sheila,de.nec.nle.siafu.model.Position:47.999574948810235#-53.50296345196897,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417830000,Text:Florante,de.nec.nle.siafu.model.Position:53.43781212877562#-51.66325021869263,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506417830000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.276667050324576#0.7705755338772615,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Meena,de.nec.nle.siafu.model.Position:36.60389500047611#-21.267845265863812,BooleanType:true,Text:Walking,Text:English
Text:32506417830000,Text:Farda,de.nec.nle.siafu.model.Position:28.21957303673745#-20.269944088762966,BooleanType:true,Text:Walking,Text:Spanish
Text:32506417830000,Text:Postman,de.nec.nle.siafu.model.Position:39.737901029943885#-28.11101640008308,BooleanType:false,Text:Walking,Text:Russian
Text:32506417830000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Blanch,de.nec.nle.siafu.model.Position:23.437375233924804#-18.807878960118252,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Wukong,de.nec.nle.siafu.model.Position:38.62183685179591#-41.59346974699533,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Sheila,de.nec.nle.siafu.model.Position:48.679367760233845#-53.408321382929486,BooleanType:true,Text:Walking,Text:Spanish
Text:32506418160000,Text:Florante,de.nec.nle.siafu.model.Position:55.180385770662255#-52.61522929888122,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506418160000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.995803192211213#-0.2219972963113257,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Meena,de.nec.nle.siafu.model.Position:35.72094208524461#-21.353440941249783,BooleanType:true,Text:Walking,Text:English
Text:32506418160000,Text:Farda,de.nec.nle.siafu.model.Position:30.032459178624087#-21.100141918951557,BooleanType:true,Text:Walking,Text:Spanish
Text:32506418160000,Text:Postman,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:Russian
Text:32506418160000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506418490000,Text:Blanch,de.nec.nle.siafu.model.Position:23.20289492250118#-18.131239779157728,BooleanType:true,Text:Walking,Text:English
Text:32506418490000,Text:Wukong,de.nec.nle.siafu.model.Position:37.86384883275653#-41.101706528727796,BooleanType:true,Text:Walking,Text:English
Text:32506418490000,Text:Sheila,de.nec.nle.siafu.model.Position:48.937180260233845#-52.96179013292949,BooleanType:true,Text:Walking,Text:Spanish
Text:32506418490000,Text:Florante,de.nec.nle.siafu.model.Position:54.37552275162288#-52.20465358061368,BooleanType:true,Text:Walking,Text:English
Text:32506418490000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
